Ni,Mn,Fe,Cr,formula,Sconf,SconfR,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char
0.5,0.5,0.0,0.0,Ni50Mn50,5.9730802546012426e-05,0.6931471805599453,2.0,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,25.0,28.0,3.0,26.5,1.5,25.0,52.0,61.0,9.0,56.5,4.5,52.0,54.938045,58.6934,3.7553549999999944,56.8157225,1.8776774999999972,54.938045,1519.0,1728.0,209.0,1623.5,104.5,1519.0,7.0,10.0,3.0,8.5,1.5,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.5,7.5,124.0,1.55,1.91,0.3599999999999999,1.73,0.17999999999999994,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.5,1.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.5,1.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,10.32,10.4875862069,0.16758620689999937,10.40379310345,0.08379310344999968,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.29785241034482757,0.2975422896551725,0.000310120689655,217.0,225.0,8.0,221.0,4.0,217.0,0.23529411764705882,0.0,0.7647058823529411,0.0,0.0,0.031880743083437246,0.007970185770859312
0.45,0.55,0.0,0.0,Ni45Mn55,5.9299214883871076e-05,0.6881388137135884,2.0,0.7106335201775948,0.6361981635313875,0.5854556652141454,0.5675189011967608,0.5569811326633567,25.0,28.0,3.0,26.35,1.4850000000000003,25.0,52.0,61.0,9.0,56.05,4.454999999999999,52.0,54.938045,58.6934,3.7553549999999944,56.62795475,1.8589007249999974,54.938045,1519.0,1728.0,209.0,1613.05,103.455,1519.0,7.0,10.0,3.0,8.35,1.485,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.25,7.425,139.0,1.55,1.91,0.3599999999999999,1.712,0.17819999999999994,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.35,1.485,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.35,1.485,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,1.485,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.65,1.485,5.0,10.32,10.4875862069,0.16758620689999937,10.412172413794998,0.08295517241549985,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.26809818137931024,0.2945668667586208,0.000310120689655,217.0,225.0,8.0,220.6,3.9599999999999995,217.0,0.23952095808383234,0.0,0.7604790419161677,0.0,0.0,0.031880743083437246,0.007890483913150718
0.4,0.6,0.0,0.0,Ni40Mn60,5.799565823930521e-05,0.6730116670092565,2.0,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,25.0,28.0,3.0,26.2,1.44,25.0,52.0,61.0,9.0,55.6,4.32,52.0,54.938045,58.6934,3.7553549999999944,56.44018700000001,1.8025703999999991,54.938045,1519.0,1728.0,209.0,1602.6,100.31999999999998,1519.0,7.0,10.0,3.0,8.2,1.44,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.0,7.2,139.0,1.55,1.91,0.3599999999999999,1.6939999999999997,0.17279999999999987,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.2,1.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.2,1.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,1.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.8,1.44,5.0,10.32,10.4875862069,0.16758620689999937,10.420551724140001,0.08044137931199949,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.23834395241379303,0.28564059806896563,0.000310120689655,217.0,225.0,8.0,220.2,3.8399999999999976,217.0,0.24390243902439027,0.0,0.7560975609756099,0.0,0.0,0.031880743083437246,0.007651378340024939
0.35,0.65,0.0,0.0,Ni35Mn65,5.579263458017126e-05,0.6474466390346325,2.0,0.73824115301167,0.6822044948812935,0.6557808538633767,0.6512119039321292,0.6501330638615368,25.0,28.0,3.0,26.05,1.365,25.0,52.0,61.0,9.0,55.15,4.095,52.0,54.938045,58.6934,3.7553549999999944,56.25241925,1.7086865249999983,54.938045,1519.0,1728.0,209.0,1592.15,95.09500000000001,1519.0,7.0,10.0,3.0,8.05,1.365,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.75,6.825,139.0,1.55,1.91,0.3599999999999999,1.676,0.16379999999999992,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.05,1.365,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,8.05,1.365,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,1.365,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.95,1.365,5.0,10.32,10.4875862069,0.16758620689999937,10.428931034484998,0.07625172413950017,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.20858972344827578,0.270763483586207,0.000310120689655,217.0,225.0,8.0,219.8,3.6400000000000032,217.0,0.24844720496894407,0.0,0.7515527950310558,0.0,0.0,0.031880743083437246,0.007252869051481973
0.3,0.7,0.0,0.0,Ni30Mn70,5.264021268754624e-05,0.6108643020548935,2.0,0.7615773105863908,0.7179054352068318,0.7020125508224327,0.700265258162485,0.7000146315163546,25.0,28.0,3.0,25.9,1.2599999999999993,25.0,52.0,61.0,9.0,54.7,3.780000000000001,52.0,54.938045,58.6934,3.7553549999999944,56.0646515,1.577249099999996,54.938045,1519.0,1728.0,209.0,1581.7,87.78000000000002,1519.0,7.0,10.0,3.0,7.9,1.2600000000000002,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.5,6.3,139.0,1.55,1.91,0.3599999999999999,1.6580000000000001,0.1512,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.9,1.2600000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.9,1.2600000000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,1.2600000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.1,1.2600000000000002,5.0,10.32,10.4875862069,0.16758620689999937,10.437310344830001,0.07038620689799924,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.1788354944827585,0.24993552331034494,0.000310120689655,217.0,225.0,8.0,219.4,3.360000000000002,217.0,0.2531645569620253,0.0,0.7468354430379747,0.0,0.0,0.031880743083437246,0.006694956047521822
0.25,0.75,0.0,0.0,Ni25Mn75,4.8458293461967755e-05,0.5623351446188083,2.0,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,25.0,28.0,3.0,25.75,1.125,25.0,52.0,61.0,9.0,54.25,3.375,52.0,54.938045,58.6934,3.7553549999999944,55.876883750000005,1.408258125,54.938045,1519.0,1728.0,209.0,1571.25,78.375,1519.0,7.0,10.0,3.0,7.75,1.125,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,135.25,5.625,139.0,1.55,1.91,0.3599999999999999,1.64,0.1349999999999999,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.75,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,1.125,5.0,10.32,10.4875862069,0.16758620689999937,10.445689655174998,0.06284482758750043,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.14908126551724127,0.2231567172413794,0.000310120689655,217.0,225.0,8.0,219.0,3.0,217.0,0.25806451612903225,0.0,0.7419354838709677,0.0,0.0,0.031880743083437246,0.005977639328144484
0.2,0.8,0.0,0.0,Ni20Mn80,4.3121344488135964e-05,0.5004024235381879,2.0,0.8246211251235323,0.8041451517178116,0.8001561890005822,0.8000069752639724,0.8000000762939126,25.0,28.0,3.0,25.6,0.9600000000000009,25.0,52.0,61.0,9.0,53.8,2.879999999999998,52.0,54.938045,58.6934,3.7553549999999944,55.68911599999999,1.2017135999999922,54.938045,1519.0,1728.0,209.0,1560.8,66.87999999999997,1519.0,7.0,10.0,3.0,7.6,0.9599999999999997,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.0,4.8,139.0,1.55,1.91,0.3599999999999999,1.6219999999999999,0.11519999999999989,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.6,0.9599999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.6,0.9599999999999997,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.4,0.9599999999999997,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.4,0.9599999999999997,5.0,10.32,10.4875862069,0.16758620689999937,10.454068965520001,0.05362758620799894,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.119327036551724,0.1904270653793104,0.000310120689655,217.0,225.0,8.0,218.6,2.5599999999999965,217.0,0.2631578947368421,0.0,0.7368421052631579,0.0,0.0,0.031880743083437246,0.00510091889334996
0.15,0.85,0.0,0.0,Ni15Mn85,3.6426250825615364e-05,0.42270908780599087,2.0,0.8631338250816034,0.8515542497026338,0.8500290924876991,0.8500006471816979,0.8500000024896727,25.0,28.0,3.0,25.45,0.7649999999999996,25.0,52.0,61.0,9.0,53.35,2.295000000000001,52.0,54.938045,58.6934,3.7553549999999944,55.50134825,0.9576155249999971,54.938045,1519.0,1728.0,209.0,1550.35,53.29499999999994,1519.0,7.0,10.0,3.0,7.45,0.7650000000000001,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,136.75,3.825,139.0,1.55,1.91,0.3599999999999999,1.604,0.09180000000000002,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.45,0.7650000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.45,0.7650000000000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.55,0.7650000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.55,0.7650000000000001,5.0,10.32,10.4875862069,0.16758620689999937,10.462448275864999,0.04273448275950065,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.08957280758620677,0.151746567724138,0.000310120689655,217.0,225.0,8.0,218.2,2.039999999999992,217.0,0.2684563758389262,0.0,0.7315436241610739,0.0,0.0,0.031880743083437246,0.004064794743138249
0.1,0.9,0.0,0.0,Ni10Mn90,2.8013483195631247e-05,0.3250829733914482,2.0,0.9055385138137417,0.9004113346093702,0.9000030482951563,0.9000000268810894,0.9000000000258118,25.0,28.0,3.0,25.3,0.5400000000000006,25.0,52.0,61.0,9.0,52.9,1.6199999999999988,52.0,54.938045,58.6934,3.7553549999999944,55.31358050000001,0.6759639000000035,54.938045,1519.0,1728.0,209.0,1539.9,37.620000000000076,1519.0,7.0,10.0,3.0,7.3,0.5399999999999998,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,137.5,2.7,139.0,1.55,1.91,0.3599999999999999,1.5859999999999999,0.06479999999999983,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.3,0.5399999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.3,0.5399999999999998,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.7,0.5399999999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.7,0.5399999999999998,5.0,10.32,10.4875862069,0.16758620689999937,10.47082758621,0.030165517242000027,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.059818578620689504,0.1071152242758621,0.000310120689655,217.0,225.0,8.0,217.8,1.440000000000009,217.0,0.273972602739726,0.0,0.726027397260274,0.0,0.0,0.031880743083437246,0.0028692668775093526
0.05,0.95,0.0,0.0,Ni5Mn95,1.7106720095271967e-05,0.1985152433458726,2.0,0.9513148795220223,0.9500461658082173,0.9500000767335914,0.9500000001518274,0.9500000000000155,25.0,28.0,3.0,25.15,0.2849999999999987,25.0,52.0,61.0,9.0,52.45,0.8550000000000025,52.0,54.938045,58.6934,3.7553549999999944,55.125812749999994,0.35675872499999245,54.938045,1519.0,1728.0,209.0,1529.45,19.85500000000004,1519.0,7.0,10.0,3.0,7.15,0.2850000000000003,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,138.25,1.425,139.0,1.55,1.91,0.3599999999999999,1.568,0.03420000000000001,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.15,0.2850000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,7.15,0.2850000000000003,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.85,0.2850000000000003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.85,0.2850000000000003,5.0,10.32,10.4875862069,0.16758620689999937,10.479206896554999,0.01592068965550082,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.5953947,0.5950845793103451,0.030064349655172254,0.05653303503448278,0.000310120689655,217.0,225.0,8.0,217.4,0.7600000000000051,217.0,0.2797202797202797,0.0,0.7202797202797203,0.0,0.0,0.031880743083437246,0.0015143352964632692
0.0,1.0,0.0,0.0,Mn100,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,0.0,25.0,0.0,25.0,52.0,52.0,0.0,52.0,0.0,52.0,54.938045,54.938045,0.0,54.938045,0.0,54.938045,1519.0,1519.0,0.0,1519.0,0.0,1519.0,7.0,7.0,0.0,7.0,0.0,7.0,4.0,4.0,0.0,4.0,0.0,4.0,139.0,139.0,0.0,139.0,0.0,139.0,1.55,1.55,0.0,1.55,0.0,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,0.0,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.0,0.000310120689655,217.0,217.0,0.0,217.0,0.0,217.0,0.2857142857142857,0.0,0.7142857142857143,0.0,1.0,0.0,0.0
0.95,0.0,0.05,0.0,Ni95Fe5,1.7106720095271967e-05,0.1985152433458726,2.0,0.9513148795220223,0.9500461658082173,0.9500000767335914,0.9500000001518274,0.9500000000000155,26.0,28.0,2.0,27.9,0.19000000000000128,28.0,55.0,61.0,6.0,60.7,0.5699999999999974,61.0,55.845,58.6934,2.848399999999998,58.55098,0.2705979999999947,58.6934,1728.0,1811.0,83.0,1732.15,7.8850000000000815,1728.0,8.0,10.0,2.0,9.9,0.18999999999999967,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,132.0,8.0,124.4,0.7600000000000051,124.0,1.83,1.91,0.07999999999999985,1.906,0.007599999999999996,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.9,0.18999999999999967,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.9,0.18999999999999967,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.1,0.19000000000000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.1,0.19000000000000006,2.0,10.32,10.73,0.41000000000000014,10.340499999999999,0.038949999999998576,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,2.1106628,1.5152681000000001,0.6711581050000001,0.1439504695,0.5953947,225.0,229.0,4.0,225.2,0.3799999999999898,225.0,0.20202020202020202,0.0,0.797979797979798,0.0,0.0,0.0015987206823936395,7.593923241369787e-05
0.9,0.05,0.05,0.0,Ni90Mn5Fe5,3.398656345023249e-05,0.3943976914474428,3.0,0.9027735042633894,0.9001028689001987,0.9000001905196572,0.900000000420017,0.9000000000000504,25.0,28.0,3.0,27.75,0.45,28.0,52.0,61.0,9.0,60.25,1.35,61.0,54.938045,58.6934,3.7553549999999944,58.363212250000004,0.5943379499999942,58.6934,1519.0,1811.0,292.0,1721.7,20.26999999999996,1728.0,7.0,10.0,3.0,9.75,0.45,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,125.15,2.0700000000000047,124.0,1.55,1.91,0.3599999999999999,1.8880000000000001,0.03959999999999982,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.75,0.45,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.75,0.45,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.25,0.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.25,0.45,2.0,10.32,10.73,0.41000000000000014,10.348879310345001,0.05198275862100088,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,0.6414038760344828,0.1469258923965517,0.5953947,217.0,229.0,12.0,224.8,0.7799999999999898,225.0,0.20512820512820512,0.0,0.7948717948717948,0.0,0.0,0.031880743083437246,0.001555098791456319
0.85,0.1,0.05,0.0,Ni85Mn10Fe5,4.465383289702555e-05,0.5181862130502128,3.0,0.8573214099741122,0.8505187145306957,0.8500039510653863,0.8500000381740368,0.8500000000432169,25.0,28.0,3.0,27.6,0.679999999999999,28.0,52.0,61.0,9.0,59.8,2.0400000000000023,61.0,54.938045,58.6934,3.7553549999999944,58.1754445,0.8805243499999988,58.6934,1519.0,1811.0,292.0,1711.25,38.45,1728.0,7.0,10.0,3.0,9.6,0.6800000000000003,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,125.9,3.2300000000000044,124.0,1.55,1.91,0.3599999999999999,1.87,0.06799999999999985,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.6,0.6800000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.6,0.6800000000000003,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.4,0.68,2.0,10.32,10.73,0.41000000000000014,10.357258620690002,0.0633396551730014,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,0.6116496470689655,0.14990131529310344,0.5953947,217.0,229.0,12.0,224.4,1.4799999999999955,225.0,0.20833333333333334,0.0,0.7916666666666666,0.0,0.0,0.031880743083437246,0.0028748546350817537
0.8,0.15,0.05,0.0,Ni80Mn15Fe5,5.2813003180529507e-05,0.6128694524619495,3.0,0.8154753215150046,0.8018187785886617,0.800037227980345,0.8000009315321943,0.8000000042964529,25.0,28.0,3.0,27.45,0.8800000000000004,28.0,52.0,61.0,9.0,59.35,2.6399999999999992,61.0,54.938045,58.6934,3.7553549999999944,57.98767675,1.1291571999999979,58.6934,1519.0,1811.0,292.0,1700.8,54.54000000000003,1728.0,7.0,10.0,3.0,9.45,0.8800000000000004,10.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,126.65,4.240000000000004,124.0,1.55,1.91,0.3599999999999999,1.8519999999999999,0.09280000000000001,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.45,0.8799999999999999,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,3.0,9.45,0.8800000000000004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.55,0.8799999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.55,0.8799999999999999,2.0,10.32,10.73,0.41000000000000014,10.365637931035002,0.07302068965600066,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,2.1106628,2.110352679310345,0.5818954181034482,0.17447558922413806,0.5953947,217.0,229.0,12.0,224.0,2.1,225.0,0.21164021164021166,0.0,0.7883597883597885,0.0,0.0,0.031880743083437246,0.004035206763290002
